,,,,,Turns,,,,,,,,,,,,,,,,
10,5,10,9,0,25,0,100,13,1,96,5,2,85,38,3,87,22,4,80,10, 
10,5,10,9,0,24,0,72,10,1,43,17,2,100,20,3,94,16,4,52,8, 
10,5,10,8,0,46,0,23,9,1,21,10,2,92,17,3,99,59,4,100,44, 
10,5,10,8,1,28,0,64,9,1,17,0,2,95,16,3,100,55,4,5,0, 
10,5,10,9,0,11,0,100,5,1,34,0,2,44,0,3,22,3,4,57,15, 
10,5,10,9,0,22,0,91,69,1,64,21,2,100,24,3,77,17,4,24,10, 
10,5,10,8,0,21,0,68,8,1,21,6,2,100,10,3,77,7,4,72,5, 
10,5,10,8,0,27,0,62,0,1,13,5,2,50,11,3,100,8,4,19,2, 
10,5,10,8,0,44,0,55,1,1,100,14,2,59,5,3,46,15,4,93,19, 
10,5,10,8,0,55,0,55,34,1,100,8,2,80,5,3,80,10,4,33,0, 
10,5,10,8,0,36,0,53,0,1,100,0,2,28,0,3,99,22,4,63,7, 
10,5,10,8,0,36,0,86,21,1,99,29,2,100,19,3,95,30,4,96,7, 
10,5,10,8,0,26,0,89,15,1,81,9,2,99,36,3,54,15,4,100,34, 
10,5,10,7,0,26,0,100,23,1,93,24,2,50,5,3,77,11,4,77,16, 
10,5,10,8,0,18,0,99,17,1,100,17,2,30,0,3,61,10,4,9,0, 
10,5,10,7,1,42,0,99,23,1,98,28,2,99,5,3,48,7,4,100,69, 
10,5,10,8,0,26,0,59,5,1,49,6,2,59,0,3,100,26,4,33,0, 
10,5,10,8,0,32,0,100,22,1,87,30,2,40,5,3,63,5,4,40,0, 
10,5,10,8,0,30,0,61,12,1,100,24,2,92,15,3,93,14,4,97,16, 
10,5,10,8,0,35,0,100,5,1,93,5,2,99,28,3,75,0,4,99,5, 
10,5,10,8,0,21,0,37,6,1,4,0,2,57,2,3,100,24,4,37,0, 
10,5,10,8,0,39,0,4,0,1,89,15,2,56,12,3,100,15,4,98,19, 
10,5,10,7,0,43,0,100,91,1,99,23,2,58,15,3,72,0,4,77,25, 
10,5,10,8,0,27,0,100,12,1,78,28,2,17,0,3,33,5,4,86,16, 
10,5,10,9,0,22,0,60,5,1,36,7,2,18,0,3,18,0,4,100,48, 
10,5,10,8,0,25,0,59,0,1,80,5,2,48,5,3,98,5,4,100,15, 
10,5,10,8,0,12,0,16,5,1,100,9,2,44,10,3,16,5,4,16,5, 
10,5,10,8,0,52,0,100,39,1,75,22,2,65,9,3,74,35,4,46,5, 
10,5,10,8,0,33,0,99,39,1,76,6,2,72,34,3,100,20,4,30,8, 
10,5,10,8,0,40,0,90,16,1,73,10,2,100,15,3,41,21,4,29,0, 
10,5,10,8,0,38,0,86,45,1,34,5,2,61,1,3,34,19,4,100,42, 
10,5,10,8,0,23,0,78,15,1,56,21,2,39,2,3,98,20,4,100,14, 
10,5,10,9,1,19,0,27,0,1,38,12,2,27,0,3,100,10,4,99,32, 
10,5,10,8,0,17,0,31,3,1,47,14,2,100,28,3,24,4,4,41,3, 
10,5,10,8,0,25,0,100,20,1,18,0,2,82,5,3,8,0,4,55,10, 
10,5,10,8,0,23,0,44,2,1,100,31,2,7,3,3,42,21,4,42,5, 
10,5,10,8,0,41,0,67,10,1,24,9,2,67,10,3,100,45,4,56,15, 
10,5,10,8,0,18,0,100,5,1,99,5,2,20,10,3,43,13,4,41,25, 
10,5,10,10,0,21,0,73,10,1,100,32,2,24,0,3,58,10,4,66,28, 
10,5,10,8,0,24,0,99,5,1,100,23,2,55,10,3,99,0,4,29,0, 
10,5,10,9,0,27,0,100,24,1,79,0,2,79,5,3,32,5,4,33,5, 
10,5,10,9,0,28,0,38,17,1,100,5,2,18,5,3,40,0,4,43,0, 
10,5,10,9,0,22,0,100,4,1,43,10,2,96,10,3,43,19,4,58,16, 
10,5,10,8,1,18,0,28,9,1,73,10,2,89,5,3,32,0,4,100,11, 
10,5,10,9,0,15,0,33,4,1,100,47,2,41,0,3,46,5,4,48,8, 
10,5,10,8,0,21,0,32,19,1,68,20,2,85,15,3,78,10,4,100,10, 
10,5,10,9,0,32,0,100,0,1,95,5,2,66,0,3,74,5,4,5,0, 
10,5,10,8,1,24,0,69,8,1,100,72,2,39,11,3,61,25,4,73,28, 
10,5,10,9,0,38,0,76,15,1,97,5,2,98,61,3,100,23,4,76,23, 
10,5,10,9,0,28,0,88,23,1,100,28,2,56,11,3,56,5,4,56,15, 
10,5,10,9,0,27,0,42,22,1,88,22,2,57,5,3,21,11,4,100,20, 
10,5,10,8,0,13,0,50,9,1,85,15,2,62,24,3,100,4,4,11,5, 
10,5,10,9,0,30,0,46,18,1,73,14,2,72,34,3,67,10,4,100,25, 
10,5,10,9,0,44,0,78,5,1,88,4,2,51,14,3,100,13,4,63,10, 
10,5,10,8,0,50,0,98,16,1,82,16,2,100,36,3,96,5,4,41,0, 
10,5,10,8,0,19,0,49,8,1,85,23,2,100,15,3,69,5,4,26,7, 
10,5,10,9,0,23,0,87,16,1,100,16,2,43,0,3,2,0,4,64,17, 
10,5,10,8,0,17,0,33,10,1,33,10,2,100,6,3,33,10,4,37,0, 
10,5,10,8,0,33,0,99,8,1,58,0,2,100,24,3,62,3,4,42,18, 
10,5,10,8,0,26,0,33,5,1,99,0,2,88,13,3,100,64,4,61,0, 
10,5,10,7,0,40,0,85,34,1,100,21,2,99,19,3,80,39,4,91,22, 
10,5,10,8,0,21,0,45,2,1,45,6,2,98,16,3,40,1,4,100,1, 
10,5,10,9,0,13,0,100,7,1,59,11,2,60,18,3,70,29,4,40,10, 
10,5,10,9,0,25,0,100,16,1,90,16,2,98,36,3,82,23,4,26,7, 
10,5,10,8,0,23,0,100,5,1,29,9,2,9,1,3,64,24,4,49,12, 
10,5,10,9,0,36,0,42,5,1,28,5,2,100,34,3,50,5,4,50,0, 
10,5,10,8,0,25,0,24,0,1,100,11,2,97,41,3,61,10,4,73,20, 
10,5,10,9,0,24,0,100,23,1,48,1,2,19,0,3,63,38,4,79,8, 
10,5,10,9,0,22,0,99,33,1,92,19,2,100,21,3,91,6,4,52,0, 
10,5,10,8,0,49,0,100,13,1,98,0,2,39,12,3,97,1,4,39,8, 
10,5,10,9,0,13,0,100,5,1,67,25,2,22,5,3,22,0,4,40,7, 
10,5,10,8,0,18,0,85,33,1,79,29,2,100,19,3,53,10,4,88,15, 
10,5,10,8,0,42,0,40,10,1,99,42,2,100,20,3,95,35,4,99,25, 
10,5,10,8,0,44,0,100,6,1,99,31,2,99,31,3,49,6,4,49,5, 
10,5,10,9,0,38,0,82,25,1,98,55,2,98,16,3,66,30,4,100,70, 
10,5,10,8,0,26,0,46,20,1,38,12,2,58,16,3,97,28,4,100,18, 
10,5,10,8,0,25,0,32,0,1,98,25,2,92,29,3,100,30,4,58,16, 
10,5,10,7,0,43,0,99,6,1,83,13,2,49,5,3,99,5,4,100,32, 
10,5,10,7,0,24,0,100,29,1,82,12,2,77,10,3,35,0,4,72,3, 
10,5,10,7,0,31,0,71,32,1,99,36,2,100,23,3,69,31,4,99,28, 
10,5,10,8,0,28,0,97,43,1,60,0,2,50,1,3,100,39,4,90,7, 
10,5,10,8,0,21,0,100,36,1,12,0,2,69,17,3,62,13,4,23,0, 
10,5,10,7,0,31,0,99,40,1,18,18,2,85,36,3,34,3,4,100,33, 
10,5,10,8,0,47,0,60,16,1,100,25,2,53,10,3,49,5,4,38,0, 
10,5,10,8,0,43,0,97,21,1,100,20,2,95,20,3,99,26,4,93,41, 
10,5,10,8,0,21,0,96,4,1,61,19,2,31,9,3,58,0,4,100,12, 
10,5,10,8,0,19,0,79,2,1,40,2,2,88,0,3,40,5,4,100,12, 
10,5,10,7,0,22,0,100,10,1,94,5,2,84,23,3,31,0,4,31,8, 
10,5,10,8,0,51,0,66,17,1,99,55,2,100,24,3,77,15,4,65,27, 
10,5,10,8,0,31,0,100,14,1,63,7,2,98,29,3,60,1,4,85,10, 
10,5,10,8,0,32,0,79,37,1,100,16,2,68,18,3,39,6,4,52,5, 
10,5,10,9,0,24,0,79,23,1,100,20,2,18,0,3,10,0,4,40,15, 
10,5,10,9,0,39,0,42,6,1,100,16,2,32,0,3,47,9,4,68,14, 
10,5,10,8,0,31,0,97,8,1,99,13,2,83,7,3,100,0,4,73,0, 
10,5,10,8,0,40,0,60,1,1,98,20,2,12,0,3,99,1,4,100,13, 
10,5,10,8,0,17,0,100,5,1,53,19,2,21,11,3,46,5,4,69,0, 
10,5,10,8,0,23,0,52,9,1,27,10,2,39,10,3,100,5,4,96,0, 
10,5,10,8,0,14,0,5,0,1,8,0,2,35,1,3,100,10,4,38,6, 
10,5,10,8,0,21,0,67,0,1,61,5,2,99,26,3,75,15,4,100,21, 
10,5,10,8,0,29,0,68,0,1,81,0,2,38,12,3,68,34,4,100,19, 
10,5,10,7,0,32,0,74,15,1,83,46,2,100,41,3,96,15,4,85,35, 
10,5,10,8,0,14,0,6,0,1,100,0,2,43,15,3,54,12,4,61,10, 
10,5,10,8,0,30,0,98,30,1,97,4,2,84,13,3,64,24,4,100,29, 
10,5,10,9,0,24,0,99,28,1,94,48,2,100,24,3,33,0,4,3,0, 
10,5,10,8,0,24,0,75,20,1,48,12,2,100,30,3,99,30,4,58,5, 
10,5,10,8,0,37,0,100,6,1,87,8,2,99,11,3,97,33,4,32,5, 
10,5,10,15,0,20,0,100,16,1,61,0,2,13,7,3,96,11,4,77,31, 
10,5,10,8,0,20,0,100,0,1,74,17,2,9,5,3,49,0,4,63,10, 
10,5,10,7,0,22,0,75,11,1,72,24,2,70,20,3,88,34,4,100,5, 
10,5,10,7,0,27,0,100,5,1,99,10,2,51,0,3,94,18,4,71,33, 
10,5,10,11,0,47,0,80,28,1,75,5,2,100,9,3,75,10,4,48,19, 
10,5,10,7,0,22,0,69,35,1,58,21,2,31,13,3,100,15,4,21,0, 
10,5,10,10,0,29,0,37,13,1,99,15,2,100,8,3,85,31,4,37,7, 
10,5,10,8,0,44,0,88,36,1,78,46,2,52,5,3,47,5,4,100,57, 
10,5,10,7,0,27,0,100,33,1,11,0,2,11,0,3,47,27,4,98,12, 
10,5,10,8,0,18,0,63,10,1,25,9,2,95,34,3,15,0,4,100,35, 
10,5,10,8,0,17,0,100,6,1,33,15,2,57,15,3,57,5,4,57,6, 
10,5,10,8,0,42,0,80,10,1,99,21,2,55,26,3,100,36,4,7,1, 
10,5,10,8,0,38,0,73,44,1,65,15,2,65,20,3,47,5,4,100,22, 
10,5,10,8,0,28,0,44,5,1,76,12,2,98,24,3,68,6,4,100,29, 
10,5,10,9,0,25,0,98,21,1,14,0,2,62,5,3,100,5,4,45,5, 
10,5,10,9,0,42,0,22,5,1,22,5,2,22,1,3,100,17,4,99,105, 
10,5,10,9,0,32,0,72,3,1,98,14,2,60,28,3,100,28,4,60,26, 
10,5,10,9,0,23,0,25,0,1,17,0,2,47,5,3,100,36,4,9,5, 
10,5,10,8,0,22,0,56,5,1,100,19,2,26,7,3,73,45,4,74,37, 
10,5,10,8,0,30,0,95,14,1,100,5,2,96,9,3,12,0,4,62,3, 
10,5,10,9,0,17,0,10,5,1,100,25,2,71,15,3,46,13,4,79,5, 
10,5,10,8,0,21,0,97,37,1,42,16,2,34,0,3,100,2,4,99,20, 
10,5,10,8,0,34,0,46,3,1,99,24,2,65,0,3,46,0,4,100,32, 
10,5,10,8,0,21,0,99,27,1,20,5,2,100,50,3,6,5,4,78,10, 
10,5,10,7,0,8,0,59,17,1,45,0,2,100,0,3,23,5,4,21,0, 
10,5,10,8,0,33,0,100,23,1,94,24,2,57,5,3,94,38,4,64,12, 
10,5,10,8,0,18,0,46,19,1,48,10,2,48,23,3,48,5,4,100,10, 
10,5,10,8,0,36,0,100,50,1,82,10,2,40,14,3,52,15,4,10,10, 
10,5,10,7,0,25,0,91,37,1,99,33,2,100,14,3,73,44,4,29,18, 
10,5,10,7,0,19,0,99,6,1,6,5,2,100,8,3,62,9,4,6,0, 
10,5,10,8,0,29,0,42,0,1,78,12,2,82,38,3,51,10,4,100,17, 
10,5,10,8,0,49,0,82,5,1,92,10,2,100,17,3,98,15,4,67,26, 
10,5,10,8,0,36,0,75,13,1,83,3,2,100,44,3,94,5,4,98,7, 
10,5,10,8,0,25,0,100,4,1,58,5,2,46,1,3,67,0,4,46,10, 
10,5,10,8,0,37,0,39,5,1,100,26,2,15,5,3,98,30,4,7,0, 
10,5,10,8,0,20,0,60,10,1,100,19,2,60,1,3,99,15,4,53,9, 
10,5,10,8,0,20,0,68,5,1,27,5,2,100,31,3,4,5,4,38,6, 
10,5,10,8,1,31,0,100,32,1,37,11,2,96,27,3,73,8,4,75,12, 
10,5,10,8,0,17,0,33,2,1,45,0,2,100,23,3,89,8,4,66,0, 
10,5,10,8,0,16,0,63,39,1,100,9,2,80,35,3,27,5,4,90,2, 
10,5,10,8,0,15,0,59,14,1,100,29,2,49,10,3,92,10,4,61,20, 
10,5,10,9,0,27,0,55,25,1,100,4,2,55,12,3,58,5,4,55,10, 
10,5,10,9,0,28,0,53,44,1,68,34,2,100,27,3,80,5,4,56,25, 
10,5,10,9,0,16,0,29,0,1,94,7,2,71,11,3,100,37,4,86,10, 
10,5,10,8,0,24,0,90,14,1,48,0,2,84,15,3,100,30,4,98,10, 
10,5,10,9,0,34,0,70,1,1,42,0,2,27,6,3,98,15,4,100,20, 
10,5,10,8,0,43,0,99,18,1,89,18,2,63,5,3,100,2,4,47,0, 
10,5,10,8,0,22,0,92,17,1,78,11,2,100,17,3,71,23,4,79,13, 
10,5,10,8,0,29,0,45,5,1,96,11,2,32,8,3,100,33,4,22,3, 
10,5,10,7,0,41,0,51,14,1,94,55,2,54,10,3,40,8,4,100,3, 
10,5,10,8,0,31,0,63,5,1,69,13,2,100,9,3,57,5,4,99,0, 
10,5,10,8,0,16,0,3,0,1,16,17,2,100,28,3,74,6,4,16,0, 
10,5,10,8,0,27,0,99,35,1,58,24,2,99,29,3,84,29,4,100,45, 
10,5,10,7,0,32,0,97,29,1,100,26,2,39,22,3,84,15,4,93,18, 
10,5,10,8,0,21,0,84,28,1,100,32,2,53,10,3,48,12,4,32,12, 
10,5,10,8,0,12,0,2,0,1,61,0,2,63,15,3,17,2,4,100,3, 
10,5,10,7,0,20,0,9,0,1,44,11,2,100,15,3,69,5,4,9,0, 
10,5,10,8,0,24,0,67,0,1,100,5,2,70,0,3,62,0,4,93,9, 
10,5,10,8,0,31,0,86,35,1,99,6,2,100,28,3,94,0,4,48,5, 
10,5,10,8,0,30,0,77,10,1,36,0,2,86,20,3,100,34,4,99,37, 
10,5,10,8,0,31,0,79,16,1,61,8,2,59,8,3,100,5,4,30,24, 
10,5,10,8,0,17,0,67,31,1,67,11,2,99,5,3,100,20,4,52,14, 
10,5,10,8,0,30,0,66,8,1,100,16,2,17,5,3,99,5,4,42,7, 
10,5,10,8,0,14,0,40,5,1,80,5,2,52,5,3,86,15,4,100,13, 
10,5,10,9,0,20,0,98,51,1,65,0,2,50,5,3,63,5,4,100,35, 
10,5,10,9,0,21,0,62,10,1,32,5,2,17,0,3,8,0,4,100,21, 
10,5,10,8,0,34,0,57,19,1,94,11,2,94,45,3,42,15,4,100,25, 
10,5,10,9,0,33,0,100,29,1,35,13,2,54,0,3,35,0,4,64,5, 
10,5,10,9,0,29,0,100,45,1,54,9,2,52,10,3,98,28,4,54,5, 
10,5,10,8,1,32,0,87,7,1,66,0,2,100,9,3,48,10,4,16,0, 
10,5,10,9,0,28,0,66,11,1,50,12,2,9,0,3,99,29,4,100,24, 
10,5,10,9,0,39,0,42,5,1,100,19,2,65,10,3,52,15,4,73,10, 
10,5,10,8,0,22,0,42,0,1,87,5,2,42,10,3,100,26,4,42,10, 
10,5,10,8,0,16,0,55,38,1,49,0,2,51,0,3,100,20,4,94,19, 
10,5,10,8,0,15,0,16,0,1,51,15,2,62,11,3,32,0,4,100,20, 
10,5,10,9,0,24,0,100,14,1,34,5,2,47,18,3,70,15,4,58,15, 
10,5,10,10,0,27,0,59,10,1,85,20,2,59,6,3,99,24,4,100,18, 
10,5,10,8,0,30,0,81,8,1,94,21,2,100,17,3,57,0,4,97,8, 
10,5,10,8,0,33,0,96,0,1,100,43,2,60,10,3,41,5,4,97,15, 
10,5,10,8,0,37,0,98,47,1,100,60,2,98,83,3,95,21,4,63,16, 
10,5,10,8,0,25,0,64,28,1,100,0,2,5,0,3,58,0,4,38,0, 
10,5,10,8,0,24,0,54,30,1,100,7,2,68,15,3,99,5,4,83,5, 
10,5,10,8,0,18,0,75,10,1,71,9,2,21,0,3,100,25,4,53,5, 
10,5,10,9,0,24,0,51,8,1,28,0,2,99,17,3,100,12,4,45,5, 
10,5,10,9,0,12,0,6,0,1,48,5,2,37,10,3,100,0,4,23,4, 
10,5,10,9,0,14,0,86,33,1,100,15,2,49,5,3,31,0,4,78,15, 
10,5,10,8,0,17,0,97,14,1,16,5,2,100,5,3,38,5,4,38,10, 
10,5,10,8,0,56,0,79,2,1,79,0,2,100,72,3,63,24,4,94,25, 
10,5,10,8,0,26,0,52,0,1,42,0,2,19,0,3,52,20,4,100,22, 
10,5,10,8,0,28,0,38,7,1,100,31,2,58,10,3,75,10,4,99,31, 
10,5,10,8,0,33,0,100,14,1,94,29,2,99,43,3,65,1,4,65,13, 
10,5,10,8,0,24,0,16,12,1,100,79,2,6,0,3,96,32,4,73,0, 
10,5,10,9,0,23,0,96,40,1,58,7,2,100,35,3,85,42,4,26,0, 
10,5,10,9,0,30,0,69,15,1,100,16,2,47,0,3,24,0,4,98,4, 
10,5,10,8,0,31,0,56,19,1,99,5,2,50,0,3,90,22,4,100,49, 
10,5,10,8,0,46,0,82,16,1,96,24,2,64,5,3,100,75,4,52,0, 
10,5,10,8,0,17,0,100,13,1,53,5,2,44,0,3,74,10,4,91,20, 
10,5,10,8,0,23,0,51,8,1,39,21,2,100,20,3,89,16,4,39,8, 
10,5,10,8,0,20,0,88,13,1,6,0,2,92,25,3,100,5,4,48,10, 
10,5,10,8,0,25,0,97,41,1,46,34,2,56,15,3,100,37,4,62,23, 
10,5,10,9,0,18,0,89,5,1,98,20,2,100,53,3,33,6,4,5,0, 
10,5,10,8,0,38,0,98,32,1,100,20,2,24,10,3,19,5,4,87,15, 
10,5,10,8,0,29,0,91,27,1,41,26,2,79,17,3,100,49,4,52,10, 
10,5,10,8,0,25,0,100,8,1,92,5,2,31,0,3,13,5,4,37,10, 
10,5,10,9,0,40,0,98,13,1,99,27,2,100,12,3,99,15,4,99,1, 
10,5,10,9,0,26,0,89,20,1,71,5,2,57,8,3,100,72,4,13,5, 
10,5,10,8,0,28,0,41,5,1,61,8,2,100,5,3,61,10,4,97,30, 
10,5,10,8,0,18,0,15,0,1,91,17,2,54,8,3,100,15,4,98,15, 
10,5,10,8,0,21,0,65,29,1,98,12,2,100,12,3,91,15,4,83,12, 
10,5,10,8,0,20,0,100,9,1,95,11,2,58,38,3,83,25,4,71,40, 
10,5,10,8,1,19,0,100,19,1,36,22,2,36,2,3,36,21,4,13,0, 
10,5,10,9,0,26,0,95,16,1,100,0,2,99,67,3,69,0,4,91,0, 
10,5,10,9,0,48,0,100,20,1,59,31,2,96,5,3,84,24,4,98,46, 
10,5,10,9,0,19,0,75,0,1,100,24,2,76,5,3,70,5,4,68,0, 
10,5,10,9,0,28,0,62,21,1,62,24,2,91,18,3,99,28,4,100,19, 
10,5,10,8,0,39,0,100,55,1,97,36,2,17,0,3,17,0,4,88,21, 
10,5,10,9,0,21,0,63,0,1,88,12,2,100,16,3,74,0,4,32,5, 
10,5,10,9,0,27,0,74,16,1,100,27,2,63,14,3,89,35,4,63,10, 
10,5,10,8,1,40,0,67,0,1,99,31,2,52,23,3,100,63,4,13,7, 
10,5,10,9,0,25,0,83,39,1,46,0,2,77,40,3,100,5,4,46,5, 
10,5,10,8,1,40,0,29,10,1,99,10,2,29,0,3,100,27,4,91,14, 
10,5,10,8,0,24,0,26,5,1,99,10,2,100,15,3,26,0,4,26,0, 
10,5,10,8,0,20,0,45,4,1,100,24,2,83,6,3,47,2,4,80,26, 
10,5,10,9,0,29,0,96,22,1,92,26,2,100,16,3,58,1,4,81,5, 
10,5,10,8,0,15,0,16,10,1,35,10,2,65,48,3,79,28,4,100,40, 
10,5,10,8,0,16,0,100,17,1,64,5,2,17,0,3,17,3,4,17,0, 
10,5,10,7,0,33,0,88,21,1,18,5,2,96,20,3,100,6,4,77,15, 
10,5,10,10,0,30,0,89,18,1,21,0,2,55,15,3,99,10,4,100,11, 
10,5,10,10,0,16,0,58,21,1,44,13,2,100,36,3,74,15,4,99,8, 
10,5,10,9,0,36,0,99,25,1,90,15,2,65,6,3,51,9,4,100,25, 
10,5,10,8,0,44,0,43,0,1,96,25,2,29,5,3,100,20,4,13,0, 
10,5,10,9,0,41,0,70,14,1,88,9,2,87,7,3,91,12,4,100,5, 
10,5,10,9,0,24,0,89,28,1,38,6,2,100,24,3,96,47,4,99,26, 
10,5,10,8,0,25,0,77,6,1,50,11,2,77,6,3,80,15,4,100,26, 
10,5,10,7,0,30,0,55,5,1,96,30,2,60,16,3,92,11,4,100,21, 
10,5,10,7,1,29,0,100,24,1,21,0,2,97,2,3,82,16,4,85,0, 
10,5,10,7,0,18,0,11,0,1,96,3,2,100,7,3,26,19,4,85,8, 
10,5,10,6,0,26,0,67,15,1,100,2,2,81,30,3,61,10,4,15,5, 
10,5,10,7,0,29,0,66,10,1,100,34,2,13,0,3,88,10,4,13,0, 
10,5,10,7,0,21,0,100,29,1,32,0,2,56,13,3,79,8,4,37,7, 
10,5,10,8,0,9,0,39,0,1,100,3,2,33,5,3,7,0,4,56,8, 
10,5,10,8,0,16,0,39,10,1,39,15,2,49,10,3,100,16,4,36,5, 
10,5,10,8,0,27,0,64,9,1,92,8,2,80,18,3,56,5,4,100,10, 
10,5,10,8,0,23,0,54,10,1,100,5,2,95,0,3,21,0,4,68,10, 
10,5,10,8,0,19,0,12,0,1,26,0,2,100,9,3,38,10,4,71,12, 
10,5,10,8,0,8,0,100,10,1,35,5,2,12,2,3,24,0,4,34,8, 
10,5,10,8,0,18,0,39,9,1,39,0,2,71,10,3,100,13,4,53,20, 
10,5,10,9,0,30,0,60,9,1,100,22,2,24,0,3,14,3,4,57,0, 
10,5,10,9,0,46,0,60,10,1,80,10,2,60,16,3,100,24,4,60,0, 
10,5,10,9,0,19,0,71,10,1,62,3,2,59,17,3,70,5,4,100,12, 
10,5,10,9,0,52,0,100,5,1,71,40,2,94,47,3,58,10,4,98,15, 
10,5,10,8,0,15,0,100,6,1,49,20,2,67,20,3,74,12,4,83,26, 
10,5,10,8,0,39,0,80,13,1,34,0,2,92,10,3,100,74,4,77,23, 
10,5,10,8,0,17,0,95,30,1,61,0,2,67,5,3,57,5,4,100,17, 
10,5,10,9,0,21,0,84,14,1,65,22,2,19,0,3,65,14,4,100,20, 
10,5,10,9,0,35,0,100,18,1,75,21,2,67,25,3,17,2,4,41,17, 
10,5,10,9,0,21,0,100,30,1,90,5,2,27,5,3,83,10,4,43,6, 
10,5,10,8,0,17,0,55,0,1,100,5,2,51,0,3,42,5,4,35,15, 
10,5,10,8,0,13,0,41,5,1,34,13,2,100,30,3,66,19,4,41,8, 
10,5,10,9,0,17,0,99,15,1,49,7,2,100,20,3,49,4,4,17,0, 
10,5,10,8,0,17,0,100,39,1,40,13,2,81,14,3,86,19,4,68,24, 
10,5,10,8,0,43,0,90,10,1,29,18,2,100,16,3,89,14,4,34,5, 
10,5,10,8,0,17,0,85,18,1,100,7,2,32,5,3,81,27,4,88,22, 
10,5,10,8,0,31,0,52,14,1,73,15,2,60,4,3,100,58,4,25,5, 
10,5,10,8,0,19,0,99,16,1,61,9,2,55,10,3,100,21,4,73,7, 
10,5,10,8,0,20,0,51,0,1,16,0,2,33,0,3,100,12,4,50,5, 
10,5,10,9,0,28,0,77,17,1,99,43,2,100,5,3,77,22,4,11,0, 
10,5,10,9,0,46,0,12,1,1,100,16,2,89,32,3,77,1,4,99,16, 
10,5,10,8,1,32,0,100,33,1,74,15,2,39,0,3,82,20,4,62,6, 
10,5,10,9,0,27,0,73,25,1,100,24,2,96,34,3,88,32,4,28,20, 
10,5,10,8,0,19,0,42,2,1,59,15,2,46,5,3,92,47,4,100,25, 
10,5,10,8,0,20,0,79,8,1,16,5,2,88,5,3,42,10,4,100,10, 
10,5,10,8,0,17,0,96,15,1,100,0,2,32,5,3,71,5,4,78,22, 
10,5,10,8,0,24,0,99,5,1,56,19,2,86,6,3,76,5,4,100,47, 
10,5,10,9,0,21,0,82,25,1,30,5,2,99,30,3,44,19,4,100,15, 
10,5,10,9,0,21,0,65,17,1,100,0,2,95,47,3,24,8,4,79,5, 
10,5,10,8,0,15,0,100,26,1,5,0,2,17,0,3,50,5,4,17,0, 
10,5,10,9,0,27,0,63,10,1,72,17,2,59,11,3,100,31,4,63,19, 
10,5,10,9,0,25,0,39,0,1,64,11,2,39,10,3,35,5,4,100,12, 
10,5,10,9,0,29,0,100,81,1,38,0,2,97,10,3,96,26,4,2,0, 
10,5,10,9,0,46,0,58,0,1,60,30,2,100,19,3,99,19,4,99,13, 
10,5,10,8,0,14,0,89,22,1,30,5,2,21,0,3,21,5,4,100,25, 
10,5,10,8,0,18,0,36,10,1,38,26,2,100,21,3,99,29,4,36,0, 
10,5,10,9,0,28,0,69,19,1,74,5,2,100,8,3,96,39,4,64,0, 
10,5,10,8,0,24,0,99,27,1,85,19,2,80,7,3,16,3,4,100,41, 
10,5,10,9,0,39,0,62,3,1,80,12,2,99,8,3,100,40,4,88,41, 
10,5,10,9,0,29,0,77,12,1,100,32,2,16,0,3,77,10,4,96,32, 
10,5,10,8,0,17,0,61,6,1,78,7,2,46,12,3,100,19,4,21,9, 
10,5,10,8,0,17,0,65,0,1,19,0,2,100,13,3,2,0,4,50,14, 
10,5,10,8,0,29,0,98,34,1,21,0,2,98,33,3,89,30,4,100,29, 
10,5,10,8,0,47,0,78,9,1,78,4,2,100,20,3,99,44,4,99,25, 
10,5,10,9,0,42,0,49,7,1,55,6,2,98,17,3,86,10,4,100,6, 
10,5,10,9,0,42,0,80,31,1,100,22,2,99,31,3,62,10,4,82,27, 
10,5,10,8,0,20,0,74,14,1,57,10,2,100,10,3,72,16,4,94,50, 
10,5,10,9,0,22,0,96,0,1,94,34,2,36,9,3,86,11,4,100,24, 
10,5,10,9,0,25,0,10,0,1,100,32,2,22,4,3,88,22,4,19,4, 
10,5,10,8,0,23,0,50,5,1,100,71,2,25,0,3,87,24,4,98,10, 
10,5,10,9,0,16,0,73,17,1,65,13,2,100,23,3,65,0,4,80,26, 
10,5,10,8,0,29,0,100,15,1,98,11,2,98,18,3,34,17,4,99,72, 
10,5,10,8,0,26,0,48,11,1,40,15,2,100,23,3,57,0,4,77,13, 
10,5,10,9,0,32,0,99,27,1,58,0,2,100,14,3,96,1,4,89,15, 
10,5,10,8,0,27,0,76,0,1,100,25,2,99,24,3,98,10,4,74,8, 
10,5,10,8,0,30,0,70,18,1,18,0,2,38,12,3,4,0,4,100,28, 
10,5,10,8,0,24,0,58,5,1,35,5,2,100,5,3,50,6,4,32,0, 
10,5,10,8,0,21,0,59,17,1,14,5,2,75,5,3,71,10,4,100,10, 
10,5,10,9,0,19,0,25,4,1,48,0,2,100,53,3,78,0,4,77,5, 
10,5,10,9,0,31,0,65,7,1,65,15,2,74,3,3,100,29,4,27,0, 
10,5,10,7,0,32,0,100,21,1,76,11,2,8,0,3,8,0,4,25,5, 
10,5,10,8,0,17,0,77,23,1,4,0,2,4,0,3,61,19,4,100,19, 
10,5,10,8,0,26,0,66,5,1,81,3,2,100,22,3,45,0,4,34,0, 
10,5,10,7,1,33,0,88,20,1,48,13,2,100,7,3,67,6,4,67,15, 
