,,,,,Turns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,5,4,7,0,40,0,92,21,1,92,23,2,100,15,3,99,26,4,55,14, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,42,0,69,18,1,58,6,2,73,33,3,66,21,4,100,27, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,42,0,87,25,1,86,13,2,67,19,3,68,17,4,100,11, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,42,0,91,52,1,92,48,2,94,34,3,85,37,4,100,39, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,60,0,73,30,1,80,43,2,97,48,3,71,32,4,100,68, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,42,0,93,47,1,85,30,2,98,40,3,100,20,4,75,42, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,24,0,56,3,1,28,0,2,28,0,3,100,5,4,34,11, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,49,0,56,5,1,90,17,2,85,21,3,41,9,4,100,20, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,58,0,62,28,1,71,17,2,86,26,3,84,48,4,100,34, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,38,0,100,46,1,54,47,2,51,48,3,93,28,4,52,29, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,40,0,94,16,1,100,41,2,58,6,3,86,14,4,92,27, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,50,0,65,29,1,93,35,2,73,26,3,71,14,4,100,10, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,7,0,48,0,100,28,1,93,14,2,65,21,3,71,24,4,80,11, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,50,0,94,42,1,68,33,2,100,23,3,89,19,4,99,12, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,7,0,38,0,84,22,1,61,7,2,73,8,3,48,31,4,100,40, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,45,0,50,21,1,74,18,2,100,25,3,28,17,4,58,35, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,41,0,86,31,1,83,16,2,62,21,3,100,20,4,64,13, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,42,0,100,9,1,62,21,2,85,27,3,71,20,4,68,28, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,37,0,65,10,1,47,4,2,100,20,3,60,15,4,79,16, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,1,42,0,63,20,1,39,17,2,100,37,3,31,4,4,63,13, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,33,0,53,8,1,100,23,2,31,6,3,84,35,4,70,21, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,1,73,0,85,47,1,99,35,2,100,40,3,86,47,4,77,31, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,34,0,63,10,1,70,11,2,100,38,3,42,29,4,68,17, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,48,0,66,28,1,100,38,2,77,41,3,77,51,4,95,32, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,48,0,79,12,1,87,29,2,100,12,3,79,22,4,66,10, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,7,0,40,0,100,25,1,67,41,2,69,39,3,47,35,4,35,36, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,7,0,44,0,36,17,1,56,11,2,47,10,3,90,16,4,100,9, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,7,0,56,0,49,41,1,100,13,2,54,87,3,82,25,4,99,39, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,7,0,46,0,84,24,1,97,25,2,90,5,3,84,12,4,100,10, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,46,0,58,27,1,78,12,2,100,33,3,69,21,4,86,30, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,36,0,24,3,1,70,24,2,100,45,3,93,39,4,69,28, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,43,0,93,30,1,73,22,2,76,36,3,100,18,4,87,12, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,51,0,99,22,1,90,13,2,100,3,3,96,11,4,56,0, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,44,0,82,39,1,83,4,2,66,10,3,99,13,4,100,11, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,26,0,100,23,1,61,21,2,27,11,3,79,9,4,59,20, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,39,0,77,56,1,97,28,2,69,7,3,78,44,4,100,46, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,64,0,61,19,1,75,29,2,70,14,3,61,41,4,100,26, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,44,0,48,13,1,54,10,2,81,32,3,36,7,4,100,43, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,35,0,52,22,1,76,19,2,53,13,3,100,10,4,99,16, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,53,0,100,36,1,84,69,2,51,72,3,90,64,4,87,56, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,37,0,63,20,1,100,28,2,98,19,3,69,19,4,85,13, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,49,0,99,51,1,43,21,2,42,60,3,77,63,4,100,23, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,44,0,52,20,1,86,31,2,94,8,3,100,25,4,63,11, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,27,0,100,2,1,93,29,2,47,10,3,69,12,4,52,13, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,45,0,38,15,1,100,26,2,67,5,3,96,7,4,43,29, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,11,0,68,0,100,2,1,99,13,2,95,10,3,95,20,4,85,15, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,52,0,83,17,1,91,34,2,100,57,3,79,31,4,83,27, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,50,0,98,37,1,91,36,2,92,38,3,94,30,4,100,30, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,36,0,35,20,1,100,18,2,24,79,3,53,8,4,55,12, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,52,0,100,62,1,85,0,2,84,10,3,89,21,4,78,28, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,33,0,59,25,1,54,1,2,33,24,3,100,14,4,41,9, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,47,0,45,25,1,100,36,2,44,35,3,57,48,4,96,49, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,27,0,78,24,1,100,30,2,65,14,3,72,8,4,58,10, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,35,0,51,13,1,72,17,2,74,27,3,51,7,4,100,25, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,51,0,100,20,1,71,29,2,80,51,3,64,11,4,88,11, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,40,0,99,6,1,91,21,2,86,18,3,100,39,4,76,25, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,43,0,56,19,1,100,34,2,98,34,3,49,8,4,99,24, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,40,0,72,31,1,91,16,2,100,27,3,51,7,4,60,10, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,60,0,42,14,1,96,12,2,95,24,3,100,17,4,99,31, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,33,0,82,19,1,100,30,2,67,55,3,55,21,4,54,8, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,30,0,47,12,1,100,19,2,94,13,3,67,13,4,73,11, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,48,0,54,29,1,99,27,2,100,47,3,93,8,4,68,15, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,56,0,87,8,1,100,51,2,77,8,3,62,8,4,94,14, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,40,0,70,22,1,63,24,2,100,27,3,97,10,4,69,22, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,46,0,100,14,1,88,13,2,70,19,3,83,11,4,88,1, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,44,0,37,14,1,89,12,2,100,32,3,68,10,4,99,24, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,42,0,82,22,1,100,34,2,61,14,3,61,21,4,75,3, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,53,0,80,36,1,99,72,2,100,39,3,97,44,4,60,16, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,45,0,37,7,1,64,12,2,75,22,3,48,25,4,100,39, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,42,0,100,28,1,99,13,2,99,32,3,65,6,4,61,7, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,36,0,63,13,1,99,33,2,100,37,3,74,21,4,88,15, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,39,0,77,2,1,72,17,2,100,21,3,54,16,4,74,14, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,54,0,100,36,1,78,18,2,39,0,3,37,0,4,67,10, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,37,0,100,25,1,36,24,2,84,23,3,43,18,4,93,18, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,53,0,82,11,1,90,15,2,100,27,3,62,10,4,74,19, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,41,0,66,26,1,72,27,2,84,33,3,80,42,4,100,22, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,44,0,94,7,1,84,3,2,93,30,3,100,19,4,60,31, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,42,0,57,12,1,67,29,2,82,30,3,100,27,4,77,28, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,32,0,74,15,1,22,12,2,23,6,3,100,30,4,38,13, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,44,0,62,43,1,100,19,2,94,21,3,52,17,4,70,27, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,33,0,55,23,1,86,36,2,100,29,3,87,35,4,27,36, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,60,0,81,32,1,84,34,2,100,46,3,99,60,4,97,26, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,39,0,64,21,1,44,9,2,52,18,3,59,11,4,100,24, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,52,0,67,16,1,66,24,2,60,30,3,100,26,4,71,18, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,39,0,100,36,1,68,13,2,87,23,3,74,27,4,71,16, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,50,0,92,59,1,100,54,2,88,74,3,99,65,4,80,41, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,7,0,55,0,84,37,1,81,26,2,65,17,3,100,27,4,92,14, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,7,1,79,0,87,74,1,89,82,2,99,53,3,89,76,4,100,45, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,7,0,24,0,88,15,1,57,32,2,100,33,3,33,14,4,36,10, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,7,0,47,0,97,34,1,42,2,2,100,19,3,60,30,4,91,20, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,36,0,70,27,1,59,20,2,100,25,3,74,28,4,56,25, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,40,0,100,21,1,50,20,2,46,5,3,84,28,4,28,3, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,44,0,10,5,1,10,0,2,37,0,3,78,15,4,100,29, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,41,0,23,9,1,69,12,2,88,22,3,100,5,4,73,5, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,52,0,66,15,1,100,17,2,94,18,3,87,10,4,87,29, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,67,0,39,36,1,73,73,2,61,37,3,100,57,4,62,41, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,54,0,71,26,1,99,19,2,100,32,3,95,16,4,69,16, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,37,0,85,6,1,100,16,2,80,8,3,54,12,4,30,5, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,34,0,81,15,1,100,8,2,82,8,3,78,27,4,73,7, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,28,0,74,15,1,100,5,2,82,5,3,84,24,4,42,18, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,50,0,73,22,1,93,19,2,56,11,3,100,28,4,66,23, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,36,0,61,17,1,70,34,2,70,10,3,72,30,4,100,25, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,27,0,81,4,1,100,6,2,39,23,3,50,0,4,52,21, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,36,0,64,18,1,84,30,2,47,4,3,77,14,4,100,16, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,41,0,86,7,1,97,18,2,100,33,3,63,17,4,50,10, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,32,0,33,20,1,63,36,2,43,19,3,100,35,4,41,13, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,36,0,78,37,1,100,36,2,71,44,3,62,15,4,93,32, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,48,0,82,22,1,100,20,2,88,15,3,99,21,4,80,23, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,1,45,0,69,16,1,70,18,2,96,30,3,100,30,4,73,17, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,38,0,99,29,1,82,23,2,81,19,3,36,43,4,100,36, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,50,0,100,22,1,26,17,2,34,0,3,59,13,4,45,0, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,62,0,100,28,1,46,13,2,87,21,3,68,29,4,95,30, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,37,0,96,23,1,100,21,2,69,22,3,72,26,4,75,19, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,39,0,66,13,1,51,25,2,94,28,3,79,17,4,100,39, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,54,0,58,1,1,58,1,2,70,0,3,100,16,4,60,21, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,50,0,91,11,1,94,29,2,69,34,3,100,24,4,70,32, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,10,0,37,0,83,14,1,72,26,2,79,20,3,100,33,4,68,28, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,32,0,50,13,1,56,5,2,100,11,3,51,8,4,80,29, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,43,0,35,5,1,58,0,2,57,10,3,100,13,4,62,4, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,48,0,99,32,1,100,30,2,64,22,3,86,17,4,72,40, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,49,0,100,38,1,68,38,2,67,27,3,89,32,4,94,26, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,40,0,99,49,1,17,48,2,43,58,3,100,52,4,63,25, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,59,0,92,25,1,100,42,2,65,44,3,87,16,4,65,9, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,46,0,82,21,1,73,11,2,71,0,3,94,18,4,100,18, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,65,0,87,31,1,100,37,2,87,13,3,60,10,4,57,23, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,39,0,32,23,1,39,32,2,100,14,3,77,17,4,35,5, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,57,0,100,26,1,79,2,2,85,52,3,54,55,4,13,50, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,32,0,36,12,1,46,8,2,72,16,3,100,18,4,42,9, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,56,0,99,13,1,96,14,2,99,54,3,64,8,4,100,37, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,36,0,86,19,1,100,45,2,49,14,3,81,35,4,81,21, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,26,0,100,14,1,80,1,2,53,16,3,29,9,4,82,17, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,58,0,80,28,1,96,12,2,100,25,3,99,30,4,65,24, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,31,0,100,19,1,60,29,2,79,27,3,84,26,4,78,36, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,37,0,64,30,1,91,36,2,99,18,3,97,19,4,100,25, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,47,0,80,19,1,74,38,2,100,41,3,57,19,4,98,24, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,45,0,100,11,1,73,8,2,74,21,3,46,0,4,43,0, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,43,0,92,14,1,100,16,2,62,18,3,91,8,4,62,23, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,34,0,100,32,1,60,19,2,73,26,3,60,12,4,91,28, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,40,0,60,0,1,78,16,2,61,1,3,100,17,4,44,6, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,32,0,91,13,1,99,23,2,94,22,3,63,15,4,100,17, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,61,0,64,38,1,78,34,2,78,41,3,100,40,4,80,28, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,37,0,56,14,1,85,8,2,82,18,3,100,26,4,56,4, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,41,0,62,20,1,96,33,2,62,10,3,100,8,4,57,26, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,36,0,72,7,1,53,9,2,68,9,3,30,5,4,100,26, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,44,0,88,37,1,99,23,2,100,20,3,85,30,4,90,33, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,45,0,36,5,1,89,25,2,55,6,3,94,24,4,100,25, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,46,0,67,36,1,74,21,2,90,25,3,100,34,4,99,27, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,62,0,87,14,1,99,44,2,87,16,3,100,22,4,93,10, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,55,0,71,41,1,100,31,2,87,51,3,82,19,4,99,26, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,34,0,41,13,1,32,6,2,28,38,3,100,33,4,47,26, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,48,0,74,31,1,100,39,2,91,27,3,99,24,4,70,21, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,65,0,98,33,1,47,30,2,100,39,3,72,20,4,58,32, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,46,0,60,25,1,90,25,2,89,23,3,100,33,4,80,21, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,43,0,87,19,1,100,51,2,80,10,3,95,23,4,89,18, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,68,0,62,57,1,57,56,2,99,43,3,73,45,4,100,42, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,58,0,99,19,1,51,14,2,71,16,3,100,18,4,98,31, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,42,0,84,35,1,77,32,2,72,15,3,100,24,4,91,21, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,45,0,80,2,1,80,15,2,100,29,3,66,19,4,80,17, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,77,0,100,29,1,4,5,2,93,20,3,54,6,4,15,2, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,47,0,87,54,1,100,47,2,85,37,3,98,48,4,90,28, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,51,0,99,41,1,85,20,2,92,18,3,84,22,4,100,35, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,34,0,48,16,1,49,25,2,93,15,3,100,14,4,48,15, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,7,0,40,0,81,15,1,81,14,2,99,8,3,100,9,4,73,34, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,58,0,100,49,1,76,34,2,50,36,3,83,45,4,89,46, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,49,0,86,31,1,57,49,2,100,52,3,99,31,4,34,42, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,48,0,79,18,1,75,17,2,100,22,3,75,12,4,75,13, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,36,0,92,16,1,44,2,2,73,28,3,53,12,4,100,29, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,42,0,75,11,1,55,17,2,94,31,3,100,24,4,72,39, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,41,0,79,13,1,70,14,2,91,43,3,91,23,4,100,24, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,39,0,100,33,1,64,20,2,54,14,3,88,24,4,35,5, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,35,0,99,16,1,84,18,2,100,21,3,66,24,4,47,14, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,45,0,38,15,1,42,4,2,85,34,3,45,8,4,100,27, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,7,1,34,0,61,13,1,61,26,2,54,30,3,67,10,4,100,25, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,48,0,42,0,1,35,0,2,86,6,3,58,3,4,100,25, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,32,0,40,8,1,70,22,2,69,19,3,71,16,4,100,15, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,36,0,74,21,1,55,14,2,59,8,3,84,24,4,100,20, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,47,0,70,20,1,70,14,2,70,23,3,100,27,4,42,12, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,45,0,90,9,1,99,18,2,89,23,3,100,24,4,33,9, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,37,0,75,15,1,55,30,2,80,12,3,100,31,4,86,23, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,59,0,100,19,1,71,28,2,84,35,3,72,8,4,78,27, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,41,0,91,19,1,63,13,2,77,20,3,77,16,4,100,26, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,45,0,100,31,1,76,23,2,57,12,3,69,10,4,52,5, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,61,0,67,8,1,100,20,2,83,12,3,91,25,4,92,20, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,42,0,60,10,1,88,21,2,97,12,3,95,48,4,100,27, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,43,0,100,8,1,74,5,2,51,27,3,84,35,4,68,23, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,35,0,99,15,1,100,29,2,80,18,3,78,27,4,73,20, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,56,0,93,60,1,77,45,2,100,47,3,98,29,4,99,23, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,10,0,37,0,57,8,1,65,13,2,68,30,3,100,11,4,57,10, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,38,0,68,27,1,84,11,2,100,47,3,92,11,4,56,12, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,42,0,45,26,1,100,33,2,23,14,3,64,42,4,80,3, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,45,0,96,30,1,100,23,2,60,26,3,66,2,4,98,38, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,40,0,78,29,1,76,13,2,76,15,3,100,16,4,99,20, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,36,0,100,30,1,75,7,2,47,0,3,64,11,4,59,10, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,33,0,100,14,1,86,26,2,39,8,3,47,21,4,77,19, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,42,0,39,20,1,100,15,2,19,20,3,57,22,4,69,23, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,40,0,98,26,1,55,15,2,93,35,3,100,44,4,96,23, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,64,0,96,41,1,100,28,2,89,28,3,99,83,4,99,34, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,49,0,100,17,1,78,25,2,69,7,3,56,16,4,87,21, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,37,0,54,16,1,74,25,2,72,26,3,100,10,4,91,33, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,67,0,100,34,1,94,25,2,96,61,3,84,24,4,99,16, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,42,0,81,12,1,71,9,2,94,41,3,100,20,4,61,12, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,58,0,97,33,1,100,32,2,97,60,3,89,71,4,90,20, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,38,0,90,18,1,100,28,2,88,28,3,68,9,4,79,22, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,41,0,82,18,1,64,25,2,40,1,3,100,15,4,82,35, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,1,39,0,50,8,1,100,21,2,77,21,3,66,28,4,22,6, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,33,0,100,32,1,77,30,2,49,15,3,57,15,4,49,41, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,37,0,64,25,1,100,5,2,64,10,3,72,1,4,64,7, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,47,0,66,23,1,99,11,2,60,23,3,100,23,4,35,7, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,39,0,71,9,1,67,39,2,100,11,3,33,12,4,98,34, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,48,0,78,8,1,100,34,2,99,38,3,93,14,4,89,13, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,53,0,99,30,1,57,24,2,88,54,3,69,12,4,100,31, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,37,0,75,3,1,46,21,2,100,20,3,71,15,4,89,19, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,40,0,62,9,1,100,13,2,36,16,3,69,30,4,26,9, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,49,0,98,36,1,100,9,2,76,38,3,68,28,4,80,28, ,,,,,,,,,,,,,,,,,,,,,
