,,,,,Turn,,,,,,,,,,,,,,,,
10,5,20,9,0,27,0,100,111,1,93,0,2,22,8,3,86,5,4,58,16, 
10,5,20,8,0,20,0,4,0,1,100,61,2,86,11,3,80,14,4,48,5, 
10,5,20,8,0,22,0,97,30,1,99,22,2,78,25,3,100,26,4,99,22, 
10,5,20,8,0,11,0,75,32,1,97,58,2,8,0,3,100,15,4,21,0, 
10,5,20,9,0,14,0,40,0,1,71,0,2,82,35,3,100,10,4,90,13, 
10,5,20,9,1,11,0,63,8,1,15,5,2,59,25,3,73,22,4,100,22, 
10,5,20,8,0,26,0,21,0,1,100,10,2,71,5,3,50,0,4,95,0, 
10,5,20,7,0,10,0,71,5,1,56,5,2,45,0,3,42,0,4,100,9, 
10,5,20,8,0,17,0,42,5,1,99,22,2,99,46,3,18,20,4,100,20, 
10,5,20,8,0,21,0,43,13,1,100,95,2,52,0,3,8,0,4,77,0, 
10,5,20,8,0,25,0,11,0,1,6,0,2,17,11,3,17,5,4,100,5, 
10,5,20,8,0,13,0,51,11,1,23,21,2,57,31,3,100,38,4,2,0, 
10,5,20,11,0,19,0,46,5,1,12,0,2,60,0,3,100,5,4,99,15, 
10,5,20,8,0,11,0,88,63,1,14,0,2,8,0,3,79,19,4,100,5, 
10,5,20,8,0,9,0,90,25,1,12,0,2,100,5,3,80,15,4,84,0, 
10,5,20,8,0,20,0,100,0,1,24,0,2,20,3,3,20,0,4,53,15, 
10,5,20,8,0,32,0,100,7,1,99,104,2,98,8,3,7,0,4,60,0, 
10,5,20,8,0,17,0,16,8,1,100,76,2,28,19,3,55,24,4,3,5, 
10,5,20,8,0,25,0,100,5,1,41,5,2,92,11,3,49,6,4,93,0, 
10,5,20,8,0,11,0,100,67,1,36,5,2,44,10,3,40,5,4,50,33, 
10,5,20,8,0,35,0,34,10,1,100,29,2,50,8,3,99,67,4,60,6, 
10,5,20,8,0,9,0,98,38,1,91,40,2,76,3,3,100,53,4,57,17, 
10,5,20,7,0,12,0,100,0,1,10,0,2,74,11,3,64,15,4,49,5, 
10,5,20,11,0,12,0,71,19,1,99,2,2,34,0,3,100,10,4,34,0, 
10,5,20,9,0,42,0,99,8,1,100,0,2,34,18,3,63,16,4,92,17, 
10,5,20,9,0,9,0,12,0,1,100,19,2,2,0,3,73,5,4,62,5, 
10,5,20,7,0,24,0,98,28,1,27,20,2,98,25,3,22,5,4,100,44, 
10,5,20,8,0,15,0,70,2,1,99,37,2,58,0,3,100,10,4,98,0, 
10,5,20,8,0,16,0,61,10,1,41,0,2,97,28,3,100,11,4,28,14, 
10,5,20,7,0,21,0,97,0,1,30,0,2,99,43,3,100,19,4,93,16, 
10,5,20,8,0,16,0,84,43,1,98,10,2,100,20,3,98,20,4,96,5, 
10,5,20,8,0,19,0,79,5,1,98,73,2,92,0,3,29,0,4,100,0, 
10,5,20,8,0,29,0,98,14,1,22,0,2,100,20,3,99,19,4,98,11, 
10,5,20,9,0,36,0,98,12,1,96,11,2,19,0,3,59,0,4,100,0, 
10,5,20,7,0,8,0,40,23,1,50,5,2,100,29,3,30,0,4,40,5, 
10,5,20,7,0,16,0,92,10,1,33,16,2,94,101,3,100,5,4,60,5, 
10,5,20,6,0,41,0,18,6,1,13,0,2,98,21,3,77,18,4,100,20, 
10,5,20,6,0,20,0,100,22,1,76,35,2,86,18,3,98,23,4,83,49, 
10,5,20,7,0,13,0,100,11,1,54,6,2,71,52,3,38,7,4,56,10, 
10,5,20,8,0,20,0,100,9,1,88,0,2,62,29,3,50,5,4,96,20, 
10,5,20,8,0,35,0,97,5,1,96,20,2,99,0,3,62,0,4,100,33, 
10,5,20,8,0,38,0,99,16,1,96,2,2,100,0,3,47,0,4,68,15, 
10,5,20,8,0,8,0,4,0,1,100,19,2,45,0,3,85,5,4,23,0, 
10,5,20,8,0,27,0,20,18,1,100,10,2,14,0,3,93,0,4,25,0, 
10,5,20,8,0,10,0,75,5,1,100,5,2,77,15,3,97,1,4,50,0, 
10,5,20,8,0,16,0,53,0,1,100,21,2,96,15,3,95,3,4,99,15, 
10,5,20,8,0,10,0,15,0,1,79,17,2,96,10,3,53,7,4,100,5, 
10,5,20,8,0,28,0,71,24,1,99,0,2,100,13,3,36,0,4,64,20, 
10,5,20,8,0,16,0,30,5,1,95,23,2,99,2,3,100,16,4,30,0, 
10,5,20,26,1,18,0,100,12,1,23,6,2,25,5,3,95,70,4,99,5, 
10,5,20,8,0,25,0,48,0,1,100,8,2,98,59,3,22,10,4,93,2, 
10,5,20,7,0,23,0,33,0,1,97,89,2,21,0,3,100,59,4,96,19, 
10,5,20,8,0,21,0,97,11,1,31,6,2,15,5,3,97,19,4,100,70, 
10,5,20,8,0,10,0,96,19,1,42,5,2,100,10,3,24,0,4,42,0, 
10,5,20,7,0,11,0,95,5,1,84,28,2,100,56,3,84,5,4,13,15, 
10,5,20,8,0,22,0,99,25,1,96,20,2,47,0,3,18,0,4,100,14, 
10,5,20,8,0,22,0,28,0,1,99,42,2,99,15,3,43,10,4,100,15, 
10,5,20,8,0,12,0,100,10,1,96,22,2,62,10,3,99,45,4,95,5, 
10,5,20,8,0,27,0,97,19,1,84,10,2,100,10,3,99,20,4,72,99, 
10,5,20,8,0,23,0,99,23,1,13,0,2,15,5,3,100,10,4,88,69, 
10,5,20,8,0,22,0,100,20,1,42,0,2,49,10,3,44,23,4,68,13, 
10,5,20,8,0,7,0,71,17,1,100,10,2,13,0,3,6,0,4,17,0, 
10,5,20,7,0,15,0,13,0,1,69,10,2,100,10,3,6,0,4,62,5, 
10,5,20,9,0,8,0,68,0,1,100,0,2,26,5,3,29,0,4,21,0, 
10,5,20,9,0,34,0,99,31,1,100,50,2,33,20,3,35,17,4,62,0, 
10,5,20,8,0,17,0,99,37,1,25,0,2,25,3,3,37,0,4,100,32, 
10,5,20,8,0,14,0,69,38,1,33,5,2,100,39,3,20,0,4,86,22, 
10,5,20,8,0,18,0,100,18,1,20,0,2,55,0,3,30,17,4,96,87, 
10,5,20,8,0,22,0,100,19,1,19,0,2,33,0,3,33,0,4,3,0, 
10,5,20,8,0,10,0,40,13,1,26,0,2,100,30,3,89,60,4,51,5, 
10,5,20,8,0,17,0,50,5,1,29,0,2,52,0,3,19,2,4,100,64, 
10,5,20,9,0,10,0,29,0,1,83,33,2,61,5,3,99,25,4,100,13, 
10,5,20,8,0,27,0,100,28,1,7,0,2,99,36,3,19,5,4,99,82, 
10,5,20,8,0,10,0,100,5,1,59,5,2,95,6,3,81,15,4,71,0, 
10,5,20,8,0,14,0,15,0,1,15,0,2,100,15,3,30,21,4,72,0, 
10,5,20,8,0,7,0,89,0,1,100,19,2,16,5,3,55,17,4,26,11, 
10,5,20,9,0,17,0,5,5,1,69,5,2,100,21,3,13,5,4,77,0, 
10,5,20,9,0,44,0,33,0,1,100,6,2,98,1,3,2,0,4,75,10, 
10,5,20,8,0,19,0,94,31,1,48,1,2,46,15,3,100,86,4,46,5, 
10,5,20,9,0,16,0,99,26,1,100,20,2,27,5,3,27,0,4,44,10, 
10,5,20,8,0,10,0,68,19,1,100,0,2,98,46,3,40,22,4,95,9, 
10,5,20,9,0,18,0,95,27,1,99,30,2,36,5,3,53,0,4,100,20, 
10,5,20,8,0,12,0,62,10,1,56,25,2,61,16,3,99,20,4,100,15, 
10,5,20,9,0,14,0,99,43,1,37,30,2,100,13,3,93,10,4,45,16, 
10,5,20,9,0,9,0,40,10,1,100,10,2,57,32,3,72,0,4,29,6, 
10,5,20,9,0,19,0,100,81,1,64,23,2,57,40,3,33,10,4,96,70, 
10,5,20,9,0,9,0,100,8,1,88,29,2,87,15,3,58,5,4,48,5, 
10,5,20,9,0,23,0,44,4,1,21,0,2,38,0,3,99,28,4,100,5, 
10,5,20,9,0,17,0,100,5,1,59,5,2,5,0,3,55,5,4,98,0, 
10,5,20,8,0,10,0,79,0,1,93,5,2,95,10,3,100,15,4,91,0, 
10,5,20,8,0,16,0,24,0,1,89,72,2,100,39,3,69,12,4,24,5, 
10,5,20,9,0,19,0,99,55,1,100,45,2,40,10,3,99,10,4,92,10, 
10,5,20,7,0,29,0,32,15,1,47,15,2,100,5,3,47,0,4,8,0, 
10,5,20,12,0,9,0,92,20,1,93,18,2,92,19,3,59,18,4,100,0, 
10,5,20,9,0,14,0,100,25,1,56,7,2,97,15,3,30,0,4,34,0, 
10,5,20,9,0,13,0,99,14,1,30,5,2,34,0,3,100,29,4,38,15, 
10,5,20,8,0,55,0,93,22,1,99,88,2,100,20,3,93,142,4,91,19, 
10,5,20,8,0,26,0,100,67,1,99,15,2,97,0,3,11,0,4,43,0, 
10,5,20,9,0,18,0,100,13,1,31,0,2,82,31,3,98,5,4,96,27, 
10,5,20,9,0,15,0,27,5,1,26,9,2,96,31,3,53,19,4,100,5, 
10,5,20,8,0,15,0,5,0,1,97,0,2,48,0,3,100,0,4,37,0, 
10,5,20,8,0,16,0,98,35,1,100,25,2,18,10,3,97,53,4,43,21, 
10,5,20,8,0,11,0,100,5,1,80,35,2,34,5,3,92,8,4,21,0, 
10,5,20,8,0,15,0,94,16,1,14,0,2,73,9,3,100,36,4,98,18, 
10,5,20,8,0,51,0,100,28,1,35,0,2,35,0,3,99,92,4,51,0, 
10,5,20,9,0,18,0,100,0,1,19,0,2,19,0,3,96,5,4,99,17, 
10,5,20,9,0,35,0,39,5,1,50,3,2,39,5,3,35,0,4,100,0, 
10,5,20,8,0,15,0,98,0,1,99,28,2,92,25,3,93,55,4,100,29, 
10,5,20,7,0,7,0,82,8,1,31,0,2,100,23,3,4,0,4,68,40, 
10,5,20,8,0,22,0,91,20,1,14,0,2,98,5,3,100,49,4,98,25, 
10,5,20,8,0,15,0,100,5,1,29,0,2,60,18,3,32,0,4,49,5, 
10,5,20,8,0,17,0,83,17,1,82,20,2,4,0,3,32,5,4,100,10, 
10,5,20,8,0,12,0,100,0,1,14,0,2,20,0,3,20,0,4,38,0, 
10,5,20,8,0,13,0,67,15,1,79,0,2,69,5,3,98,0,4,100,5, 
10,5,20,8,0,8,0,50,5,1,37,5,2,16,0,3,100,5,4,79,17, 
10,5,20,8,0,9,0,9,0,1,88,0,2,35,0,3,100,5,4,50,5, 
10,5,20,8,0,26,0,98,5,1,98,40,2,100,21,3,98,10,4,92,20, 
10,5,20,8,0,14,0,35,20,1,9,0,2,50,5,3,3,0,4,100,18, 
10,5,20,8,0,11,0,100,25,1,96,23,2,96,42,3,94,42,4,22,0, 
10,5,20,8,0,21,0,57,14,1,98,5,2,100,23,3,35,37,4,95,5, 
10,5,20,8,0,23,0,32,0,1,76,7,2,54,5,3,68,11,4,100,60, 
10,5,20,8,0,24,0,73,8,1,99,71,2,99,16,3,16,0,4,100,51, 
10,5,20,8,0,28,0,95,0,1,78,0,2,40,5,3,100,18,4,80,0, 
10,5,20,8,0,11,0,13,0,1,88,9,2,70,20,3,32,15,4,100,5, 
10,5,20,9,0,19,0,100,29,1,56,10,2,96,31,3,9,5,4,96,20, 
10,5,20,8,0,12,0,74,45,1,29,7,2,25,27,3,98,5,4,100,10, 
10,5,20,8,0,20,0,21,0,1,25,0,2,68,20,3,25,0,4,100,16, 
10,5,20,8,0,24,0,99,36,1,100,30,2,47,3,3,19,0,4,95,31, 
10,5,20,8,0,8,0,98,17,1,82,29,2,68,0,3,62,0,4,100,5, 
10,5,20,8,0,14,0,97,30,1,100,48,2,48,5,3,99,39,4,99,12, 
10,5,20,8,0,12,0,18,0,1,15,0,2,100,21,3,57,5,4,67,27, 
10,5,20,8,0,17,0,100,36,1,91,31,2,99,20,3,74,25,4,26,0, 
10,5,20,8,0,9,0,59,23,1,85,12,2,97,53,3,19,0,4,100,20, 
10,5,20,8,0,32,0,92,15,1,100,14,2,99,5,3,50,6,4,67,30, 
10,5,20,8,0,21,0,44,9,1,35,0,2,40,0,3,35,8,4,100,14, 
10,5,20,8,0,9,0,100,0,1,99,10,2,83,30,3,59,7,4,88,20, 
10,5,20,8,0,12,0,89,24,1,50,0,2,96,0,3,94,16,4,100,5, 
10,5,20,8,0,10,0,55,0,1,45,10,2,46,14,3,100,24,4,41,0, 
10,5,20,8,0,16,0,97,0,1,100,0,2,31,5,3,65,5,4,90,17, 
10,5,20,8,0,21,0,99,25,1,99,24,2,44,5,3,100,16,4,60,5, 
10,5,20,8,0,7,0,29,0,1,100,17,2,43,5,3,55,14,4,83,5, 
10,5,20,8,0,24,0,100,45,1,94,86,2,51,16,3,57,22,4,57,0, 
10,5,20,9,0,23,0,97,19,1,100,16,2,97,10,3,41,5,4,9,0, 
10,5,20,8,0,11,0,88,20,1,20,9,2,100,40,3,28,0,4,63,0, 
10,5,20,8,0,14,0,100,5,1,17,0,2,17,0,3,83,13,4,70,5, 
10,5,20,8,0,34,0,98,60,1,57,5,2,30,0,3,96,15,4,100,54, 
10,5,20,8,0,17,0,17,0,1,17,0,2,100,27,3,33,0,4,33,6, 
10,5,20,7,0,12,0,25,0,1,10,0,2,12,10,3,100,48,4,10,0, 
10,5,20,8,0,24,0,52,18,1,99,66,2,60,5,3,60,0,4,100,15, 
10,5,20,8,0,11,0,41,2,1,41,0,2,97,19,3,100,5,4,10,0, 
10,5,20,8,0,11,0,95,5,1,66,0,2,100,5,3,3,0,4,93,25, 
10,5,20,8,0,22,0,99,50,1,99,26,2,39,0,3,99,5,4,100,54, 
10,5,20,8,0,31,0,85,28,1,99,59,2,100,21,3,97,13,4,97,19, 
10,5,20,8,0,15,0,98,40,1,30,0,2,55,5,3,100,91,4,76,37, 
10,5,20,8,0,17,0,72,12,1,25,5,2,100,12,3,89,30,4,98,60, 
10,5,20,8,0,13,0,76,10,1,97,10,2,99,15,3,100,46,4,97,7, 
10,5,20,7,0,17,0,15,0,1,100,5,2,63,12,3,89,26,4,24,0, 
10,5,20,8,0,23,0,26,8,1,97,27,2,100,5,3,20,13,4,28,0, 
10,5,20,8,0,13,0,88,24,1,61,0,2,89,8,3,56,67,4,100,28, 
10,5,20,9,0,14,0,75,5,1,48,0,2,97,12,3,100,32,4,36,0, 
10,5,20,8,0,8,0,35,9,1,100,35,2,21,0,3,39,6,4,30,0, 
10,5,20,8,0,17,0,26,5,1,17,0,2,46,0,3,17,0,4,100,5, 
10,5,20,7,0,14,0,96,72,1,97,28,2,100,25,3,94,43,4,34,0, 
10,5,20,8,0,12,0,100,29,1,39,0,2,16,0,3,39,0,4,57,0, 
10,5,20,8,0,9,0,21,0,1,100,29,2,41,25,3,26,0,4,26,0, 
10,5,20,8,0,38,0,100,3,1,64,24,2,99,35,3,88,5,4,99,20, 
10,5,20,8,0,11,0,100,47,1,86,14,2,59,1,3,59,0,4,18,5, 
10,5,20,8,0,18,0,99,43,1,97,37,2,24,7,3,57,0,4,100,15, 
10,5,20,7,1,22,0,88,63,1,46,1,2,100,20,3,98,23,4,97,13, 
10,5,20,8,0,14,0,49,10,1,46,0,2,81,1,3,26,3,4,100,22, 
10,5,20,8,0,8,0,15,0,1,84,32,2,53,5,3,100,0,4,10,0, 
10,5,20,8,0,10,0,33,27,1,22,5,2,100,5,3,87,6,4,88,0, 
10,5,20,8,0,10,0,94,55,1,100,36,2,66,5,3,13,0,4,76,0, 
10,5,20,8,0,15,0,96,21,1,51,10,2,3,0,3,100,0,4,82,18, 
10,5,20,8,0,17,0,100,0,1,18,0,2,44,10,3,44,10,4,44,0, 
10,5,20,8,0,21,0,37,12,1,100,20,2,40,0,3,82,29,4,14,0, 
10,5,20,8,0,16,0,98,5,1,39,19,2,100,5,3,27,0,4,66,0, 
10,5,20,8,0,13,0,53,15,1,28,5,2,89,16,3,100,34,4,73,5, 
10,5,20,8,0,11,0,15,5,1,100,37,2,19,0,3,83,43,4,19,0, 
10,5,20,8,0,12,0,19,10,1,100,27,2,85,14,3,46,0,4,85,22, 
10,5,20,8,0,17,0,32,5,1,100,26,2,99,14,3,90,27,4,93,0, 
10,5,20,7,1,25,0,22,0,1,97,15,2,9,7,3,4,0,4,100,25, 
10,5,20,8,0,25,0,100,13,1,90,22,2,46,28,3,99,10,4,28,8, 
10,5,20,8,0,15,0,90,4,1,96,52,2,98,0,3,99,0,4,100,20, 
10,5,20,7,0,18,0,37,0,1,4,0,2,51,18,3,100,46,4,49,0, 
10,5,20,10,0,12,0,96,25,1,45,0,2,48,5,3,100,64,4,24,0, 
10,5,20,7,0,19,0,57,33,1,73,39,2,98,55,3,100,0,4,21,10, 
10,5,20,8,0,53,0,99,60,1,20,0,2,20,0,3,100,5,4,99,3, 
10,5,20,8,0,26,0,26,11,1,47,10,2,37,6,3,100,11,4,37,0, 
10,5,20,8,0,28,0,7,15,1,18,20,2,99,121,3,100,63,4,98,45, 
10,5,20,8,0,11,0,100,5,1,70,20,2,91,32,3,99,24,4,60,25, 
10,5,20,8,0,7,0,66,23,1,100,15,2,92,10,3,27,0,4,68,30, 
10,5,20,8,0,9,0,100,10,1,99,16,2,7,0,3,13,0,4,39,21, 
10,5,20,8,0,22,0,100,23,1,71,0,2,59,0,3,75,20,4,93,21, 
10,5,20,8,0,20,0,12,0,1,12,0,2,85,21,3,48,24,4,100,21, 
10,5,20,8,0,29,0,63,27,1,98,57,2,21,0,3,100,51,4,21,0, 
10,5,20,7,0,13,0,99,18,1,87,20,2,100,25,3,24,0,4,64,0, 
10,5,20,7,0,17,0,14,8,1,87,48,2,100,2,3,99,48,4,79,34, 
10,5,20,7,0,24,0,100,108,1,89,31,2,94,49,3,99,0,4,35,2, 
10,5,20,7,0,35,0,99,17,1,31,0,2,99,27,3,100,5,4,98,15, 
10,5,20,7,0,30,0,98,59,1,61,10,2,100,25,3,50,5,4,53,5, 
10,5,20,8,0,28,0,99,30,1,31,18,2,36,0,3,98,30,4,100,61, 
10,5,20,7,0,12,0,36,0,1,74,15,2,23,0,3,34,0,4,100,21, 
10,5,20,8,0,37,0,99,10,1,99,5,2,97,32,3,100,21,4,95,43, 
10,5,20,7,0,30,0,33,5,1,99,19,2,100,13,3,98,49,4,99,21, 
10,5,20,8,0,19,0,100,12,1,20,0,2,97,23,3,85,5,4,96,19, 
10,5,20,8,0,26,0,33,0,1,43,23,2,99,9,3,100,10,4,99,23, 
10,5,20,8,0,20,0,11,0,1,39,6,2,11,0,3,100,26,4,60,2, 
10,5,20,8,0,17,0,21,0,1,100,89,2,81,0,3,87,10,4,25,0, 
10,5,20,8,0,18,0,42,3,1,100,0,2,94,0,3,66,7,4,83,28, 
10,5,20,8,0,16,0,100,0,1,95,12,2,58,11,3,13,0,4,15,0, 
10,5,20,8,0,16,0,17,0,1,100,30,2,96,21,3,99,27,4,95,13, 
10,5,20,8,0,10,0,93,31,1,59,22,2,100,29,3,45,0,4,82,10, 
10,5,20,8,0,24,0,90,7,1,48,6,2,24,0,3,18,0,4,100,55, 
10,5,20,7,0,14,0,20,0,1,98,16,2,100,36,3,96,10,4,65,22, 
10,5,20,8,0,17,0,14,0,1,100,4,2,55,12,3,30,2,4,55,5, 
10,5,20,8,0,10,0,14,0,1,96,5,2,20,0,3,100,9,4,48,7, 
10,5,20,8,0,15,0,98,24,1,2,0,2,90,6,3,100,7,4,49,0, 
10,5,20,8,0,10,0,94,0,1,44,5,2,11,0,3,32,10,4,100,0, 
10,5,20,8,0,24,0,99,36,1,100,23,2,56,33,3,98,54,4,99,23, 
10,5,20,8,0,25,0,45,5,1,27,0,2,100,0,3,72,5,4,12,0, 
10,5,20,7,0,28,0,100,15,1,99,42,2,99,14,3,99,17,4,94,65, 
10,5,20,8,0,13,0,11,5,1,92,5,2,73,5,3,87,10,4,100,9, 
10,5,20,8,0,15,0,100,14,1,99,8,2,97,0,3,99,9,4,24,1, 
10,5,20,9,0,19,0,98,15,1,64,0,2,100,10,3,99,11,4,93,0, 
10,5,20,8,0,12,0,92,19,1,59,5,2,68,5,3,100,0,4,2,0, 
10,5,20,9,0,18,0,97,27,1,100,10,2,21,0,3,49,30,4,25,0, 
10,5,20,9,0,7,0,16,0,1,59,10,2,9,0,3,100,15,4,87,5, 
10,5,20,7,0,11,0,33,0,1,42,0,2,100,39,3,20,0,4,3,0, 
10,5,20,8,0,17,0,88,54,1,100,19,2,99,10,3,24,5,4,49,0, 
10,5,20,7,0,22,0,100,20,1,88,17,2,56,5,3,39,0,4,56,7, 
10,5,20,8,0,32,0,24,0,1,26,0,2,100,30,3,82,29,4,18,0, 
10,5,20,7,0,8,0,96,0,1,20,0,2,62,5,3,85,0,4,100,0, 
10,5,20,8,0,17,0,30,16,1,98,0,2,62,4,3,100,20,4,13,0, 
10,5,20,8,0,21,0,17,23,1,100,14,2,94,0,3,41,5,4,55,16, 
10,5,20,8,0,32,0,98,51,1,94,27,2,100,5,3,74,14,4,73,5, 
10,5,20,8,0,15,0,93,5,1,86,18,2,13,0,3,100,15,4,9,0, 
10,5,20,8,0,56,0,16,9,1,99,5,2,56,15,3,56,36,4,100,45, 
10,5,20,7,1,24,0,39,10,1,100,29,2,27,0,3,47,17,4,20,0, 
10,5,20,8,0,14,0,98,5,1,98,5,2,36,14,3,28,16,4,100,5, 
10,5,20,8,0,25,0,97,10,1,98,0,2,81,5,3,20,0,4,100,15, 
10,5,20,7,0,26,0,46,10,1,65,0,2,10,5,3,100,14,4,98,97, 
10,5,20,8,0,16,0,53,15,1,100,25,2,91,35,3,2,0,4,91,20, 
10,5,20,8,0,11,0,95,65,1,46,15,2,17,5,3,100,5,4,96,5, 
10,5,20,8,0,17,0,61,26,1,97,30,2,95,35,3,8,22,4,100,70, 
10,5,20,8,0,9,0,41,23,1,59,13,2,24,2,3,100,26,4,17,0, 
10,5,20,7,0,22,0,51,9,1,45,0,2,51,0,3,100,11,4,38,0, 
10,5,20,9,0,28,0,53,0,1,99,60,2,27,0,3,14,0,4,100,57, 
10,5,20,10,0,18,0,20,0,1,98,5,2,51,0,3,98,60,4,100,23, 
10,5,20,8,0,14,0,100,51,1,62,36,2,98,27,3,99,5,4,94,23, 
10,5,20,8,0,8,0,18,0,1,29,0,2,100,20,3,53,5,4,90,5, 
10,5,20,8,0,17,0,100,48,1,91,0,2,98,55,3,66,25,4,12,0, 
10,5,20,9,0,14,0,86,9,1,81,21,2,8,0,3,20,3,4,100,16, 
10,5,20,8,0,7,0,38,4,1,100,29,2,60,7,3,29,8,4,47,0, 
10,5,20,8,0,22,0,98,30,1,100,15,2,98,29,3,51,0,4,91,0, 
10,5,20,9,0,30,0,22,5,1,17,0,2,17,0,3,100,5,4,17,0, 
10,5,20,9,0,43,0,61,14,1,35,24,2,94,5,3,94,25,4,100,12, 
10,5,20,9,0,23,0,50,11,1,21,0,2,99,15,3,100,24,4,77,10, 
10,5,20,8,0,23,0,41,0,1,99,23,2,100,12,3,98,59,4,47,0, 
10,5,20,8,0,31,0,98,14,1,100,10,2,88,27,3,48,54,4,98,21, 
10,5,20,8,0,27,0,18,11,1,99,94,2,100,33,3,88,10,4,99,5, 
10,5,20,8,0,14,0,98,30,1,9,0,2,94,24,3,11,0,4,100,32, 
10,5,20,8,0,18,0,25,5,1,59,28,2,98,20,3,94,46,4,100,17, 
10,5,20,8,0,12,0,29,6,1,100,50,2,92,20,3,93,43,4,23,12, 
10,5,20,8,0,12,0,100,25,1,26,0,2,14,0,3,95,18,4,64,5, 
10,5,20,8,0,7,0,100,14,1,20,0,2,48,26,3,93,10,4,84,10, 
10,5,20,8,0,30,0,97,54,1,100,90,2,98,60,3,58,5,4,93,5, 
10,5,20,7,0,8,0,58,21,1,47,5,2,60,4,3,48,0,4,100,24, 
10,5,20,8,0,21,0,29,0,1,95,24,2,100,0,3,94,5,4,91,5, 
10,5,20,8,0,19,0,8,0,1,100,74,2,26,8,3,92,30,4,92,34, 
10,5,20,9,0,26,0,89,0,1,99,0,2,75,60,3,100,108,4,80,58, 
10,5,20,8,0,19,0,95,65,1,100,8,2,95,5,3,10,32,4,62,5, 
10,5,20,8,0,15,0,96,18,1,60,5,2,100,31,3,60,10,4,79,21, 
10,5,20,8,0,29,0,23,16,1,79,7,2,100,21,3,79,16,4,99,91, 
10,5,20,8,0,10,0,84,7,1,100,10,2,14,0,3,20,0,4,17,0, 
10,5,20,8,0,7,0,66,40,1,100,0,2,13,10,3,13,0,4,8,0, 
10,5,20,8,0,11,0,72,8,1,95,10,2,56,0,3,100,25,4,99,10, 
10,5,20,7,1,18,0,78,12,1,100,24,2,55,23,3,93,0,4,97,12, 
10,5,20,8,0,21,0,19,5,1,98,0,2,100,5,3,31,0,4,19,0, 
10,5,20,8,0,15,0,100,40,1,55,8,2,58,19,3,95,5,4,7,0, 
10,5,20,7,1,20,0,44,5,1,35,4,2,100,30,3,5,0,4,99,5, 
10,5,20,8,0,10,0,34,0,1,34,15,2,17,0,3,17,16,4,100,7, 
10,5,20,8,0,19,0,33,7,1,29,0,2,33,0,3,100,55,4,99,89, 
10,5,20,8,0,8,0,5,0,1,61,27,2,46,10,3,95,15,4,100,5, 
10,5,20,8,0,30,0,99,71,1,53,16,2,30,5,3,100,14,4,53,0, 
10,5,20,8,0,46,0,99,117,1,100,16,2,39,0,3,41,0,4,99,182, 
10,5,20,8,0,10,0,100,10,1,76,2,2,24,5,3,98,0,4,34,5, 
10,5,20,7,0,9,0,30,13,1,50,0,2,32,0,3,52,9,4,100,31, 
10,5,20,8,0,16,0,13,5,1,100,9,2,91,49,3,57,10,4,60,10, 
10,5,20,8,0,15,0,100,65,1,96,15,2,94,34,3,32,0,4,32,0, 
10,5,20,8,0,11,0,100,27,1,40,13,2,63,0,3,13,0,4,20,0, 
10,5,20,8,0,12,0,92,28,1,98,13,2,96,35,3,100,2,4,34,0, 
10,5,20,8,0,11,0,69,10,1,51,0,2,19,0,3,100,15,4,35,5, 
10,5,20,8,0,20,0,7,4,1,100,5,2,99,31,3,15,0,4,12,0, 
10,5,20,8,0,23,0,6,0,1,95,15,2,96,113,3,29,0,4,100,6, 
10,5,20,8,0,13,0,99,65,1,20,0,2,81,5,3,30,4,4,100,5, 
10,5,20,8,0,26,0,53,5,1,100,0,2,38,0,3,16,0,4,36,18, 
10,5,20,9,0,14,0,100,30,1,95,61,2,49,18,3,95,59,4,18,0, 
10,5,20,8,0,13,0,72,0,1,47,11,2,100,51,3,68,26,4,18,0, 
10,5,20,8,0,15,0,26,0,1,73,15,2,55,5,3,100,34,4,26,0, 
10,5,20,8,0,8,0,2,0,1,74,35,2,30,16,3,75,21,4,100,27, 
10,5,20,9,0,36,0,97,10,1,100,31,2,99,25,3,99,1,4,55,27, 
10,5,20,9,0,18,0,99,6,1,100,15,2,19,0,3,29,0,4,99,24, 
10,5,20,8,0,20,0,32,5,1,100,53,2,36,5,3,36,9,4,12,0, 
10,5,20,8,0,17,0,87,15,1,65,33,2,100,17,3,89,35,4,98,15, 
10,5,20,8,0,23,0,94,63,1,96,25,2,96,18,3,50,58,4,100,24, 
10,5,20,8,0,24,0,9,0,1,77,16,2,9,0,3,100,17,4,55,5, 
10,5,20,9,0,16,0,33,23,1,100,5,2,9,0,3,48,13,4,82,5, 
10,5,20,8,0,20,0,72,30,1,28,0,2,100,5,3,14,12,4,34,6, 
10,5,20,9,0,13,0,17,0,1,84,3,2,97,13,3,84,20,4,100,30, 
10,5,20,9,0,25,0,89,10,1,99,31,2,14,0,3,6,0,4,100,22, 
10,5,20,9,0,14,0,50,0,1,27,0,2,28,18,3,100,34,4,16,1, 
10,5,20,8,0,15,0,100,61,1,54,1,2,10,0,3,60,5,4,27,0, 
10,5,20,9,0,37,0,92,15,1,98,10,2,16,0,3,96,10,4,100,20, 
10,5,20,8,0,9,0,24,0,1,29,0,2,100,0,3,52,0,4,12,0, 
10,5,20,8,0,8,0,100,22,1,54,5,2,49,5,3,3,0,4,10,3, 
10,5,20,8,0,11,0,27,5,1,100,17,2,78,10,3,71,16,4,21,0, 
